_id,cid,关键词,其他信息,发布时间,弹幕,标题
5d43cc9451eceec5c30813cb,35948868,元首,"294.42100,1,25,16777215,1549891288,0,af71606a,11927086980136962",2018-04-07 20:39:48,2333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,元首玩Minecraft
5d43cc9451eceec5c30813cc,550781,元首,"33.57400,4,25,16777215,1498090095,0,365da7f5,3479762290",2012-09-15 01:04:12  最高全站日排行6,卧遭搞比利,【元首Rap】元首Style
5d43cc9451eceec5c30813cd,104541744,元首,"45.43000,1,25,16777215,1563805458,0,287cfdc1,19222119369932800",2019-07-20 22:47:09,疯狂颤抖的一撮毛,当元首学会讲中文
5d43cc9451eceec5c30813ce,95944891,元首,"59.63400,1,25,16777215,1560750999,0,9cadda86,17620703196479488",2019-06-07 21:27:21  最高全站日排行90,俗话说高考换汤不换药，这次葛军把碗换了。,【愤怒的元首】当元首考完今年的高考数学
5d43cc9451eceec5c30813cf,78664283,元首,"157.76000,4,25,16707842,1551761705,0,42e934ae,12907724431425540",2019-02-28 19:30:31,兰花指！,9个版本的元首の愤怒：苏联这演员太像了！「半泽」
5d43cc9451eceec5c30813d0,88439285,元首,"370.47000,1,25,16777215,1556276451,0,eb5f8d8d,15274751484231682",2019-04-26 17:08:55,猛虎末路？,当元首与李云龙联合抗日（第15弹）
5d43cc9451eceec5c30813d1,80228383,元首,"130.11700,1,25,16777215,1555683008,0,6375a8df,14963616810795012",2019-03-09 17:40:28,没毛病。,【元首&蔡徐坤】元首的愤怒 蔡徐坤打球太强啦
5d43cc9451eceec5c30813d2,72140767,元首,"107.28000,1,25,16777215,1551600057,0,5c252a14,12822974559158276",2019-01-19 02:40:27  最高全站日排行44,德国著名电影《我们仨》催泪上映,【希特勒】元首对寒假作业的愤怒
5d43cc9451eceec5c30813d3,16571236,元首,"159.94000,1,25,16777215,1553268393,0,a0ae519e,13697663086100484",2017-04-23 01:28:24,气出说中文,元首的愤怒----学校食堂……
5d43cc9451eceec5c30813d4,81038378,元首,"65.30100,1,25,16777215,1555130561,0,491d65b3,14673975435067394",2019-03-14 17:17:04,这才是学霸啊，总结非常通俗易懂,“元首”在中国走红，德国人会不会心情很复杂？
5d43cc9451eceec5c30813d5,16571236,元首,"65.03800,1,25,16777215,1553272920,0,63e80f84,13700036413620228",2017-04-23 01:28:24,德国著名巨作“我们仨”,元首的愤怒----学校食堂……
5d43cc9451eceec5c30813d6,550781,元首,"35.32400,4,25,16777215,1498090095,0,365da7f5,3479762490",2012-09-15 01:04:12  最高全站日排行6,你死宅富兰克林啊,【元首Rap】元首Style
5d43cc9551eceec5c30813d7,81038378,元首,"6.55800,1,25,16777215,1555182420,0,7490b7fd,14701164312395776",2019-03-14 17:17:04,名场面啊…,“元首”在中国走红，德国人会不会心情很复杂？
5d43cc9551eceec5c30813d8,53945166,元首,"88.51700,1,25,16777215,1553168290,0,ce42bac3,13645180089401348",2018-09-01 21:25:19,蒋介石已进入直播间,【元首】燃烧我的斯大林
5d43cc9551eceec5c30813d9,4013540,元首,"102.41900,1,25,16777215,1514985781,0,43bff6bd,4154212755",2014-05-30 19:44:30  最高全站日排行7,小黄作死,【德剧】元首公寓【第1集】
5d43cc9551eceec5c30813da,37878,元首,"33.49900,1,25,16777215,1563173173,0,da512cc2,18890620164112386",2010-08-28 17:55:41  最高全站日排行12,买飞鹅,【元首的愤怒】原版
5d43cc9551eceec5c30813db,25071836,元首,"102.53600,5,25,16777215,1550036877,0,eacecc96,12003417847758850",2017-10-15 08:31:21,封印解除,元首对吃鸡队友的愤怒
5d43cc9551eceec5c30813dc,95944891,元首,"0.03800,4,25,15138834,1560751093,0,9cadda86,17620752542990338",2019-06-07 21:27:21  最高全站日排行90,俗话说高考换汤不换药，葛军这次直接把碗换了。,【愤怒的元首】当元首考完今年的高考数学
5d43cc9551eceec5c30813dd,78664283,元首,"143.24600,1,25,16777215,1551763499,0,4bf08b2b,12908664740380676",2019-02-28 19:30:31,老爷子一路走好,9个版本的元首の愤怒：苏联这演员太像了！「半泽」
5d43cc9551eceec5c30813de,35948868,元首,"163.29900,1,25,16777215,1549897637,0,34a9673f,11930415679930368",2018-04-07 20:39:48,卧槽，咋又是我们仨,元首玩Minecraft
5d43cc9551eceec5c30813df,80228383,元首,"4.43300,1,25,16777215,1555684994,0,46f1046f,14964657966546948",2019-03-09 17:40:28,兄弟们,【元首&蔡徐坤】元首的愤怒 蔡徐坤打球太强啦
5d43cc9551eceec5c30813e0,104541744,元首,"79.64900,1,25,16777215,1563805516,0,287cfdc1,19222149733023748",2019-07-20 22:47:09,牛逼,当元首学会讲中文
5d43cc9551eceec5c30813e1,73718078,元首,"298.37600,1,25,16777215,1548833794,0,59b7075a,11372655922905090",2019-01-29 07:06:41,我没作业,元首对寒假的愤怒
5d43cc9551eceec5c30813e2,3910708,元首,"36.67000,1,25,16777215,1539522990,0,567127c,6491113045622784",2015-06-29 11:18:21  最高全站日排行2,大力,元首nobody 第三版
5d43cc9551eceec5c30813e3,37878,元首,"50.88900,1,25,16777215,1563177049,0,e95ab454,18892652405587970",2010-08-28 17:55:41  最高全站日排行12,神之颤抖,【元首的愤怒】原版
5d43cc9551eceec5c30813e4,95944891,元首,"0.43800,5,25,15138834,1560751130,0,9cadda86,17620771971530754",2019-06-07 21:27:21  最高全站日排行90,俗话说高考换汤不换药，葛军这次直接把碗换了。,【愤怒的元首】当元首考完今年的高考数学
5d43cc9551eceec5c30813e5,104541744,元首,"125.87800,1,25,16777215,1563805591,0,287cfdc1,19222189068255236",2019-07-20 22:47:09,大声肛,当元首学会讲中文
5d43cc9551eceec5c30813e6,81038378,元首,"20.12700,1,25,16777215,1555245610,0,818bb420,14734294181740544",2019-03-14 17:17:04,红红火火恍恍惚惚哈哈哈哈,“元首”在中国走红，德国人会不会心情很复杂？
5d43cc9551eceec5c30813e7,16571236,元首,"91.94800,1,25,16777215,1553273417,0,3e3b96d7,13700297092759554",2017-04-23 01:28:24,过于真实引起不适,元首的愤怒----学校食堂……
5d43cc9551eceec5c30813e8,25071836,元首,"125.18500,5,25,16777215,1550036918,0,eacecc96,12003439179988996",2017-10-15 08:31:21,That's why I 悲愤！,元首对吃鸡队友的愤怒
5d43cc9551eceec5c30813e9,72140767,元首,"213.52000,1,25,16777215,1551600171,0,5c252a14,12823034174373888",2019-01-19 02:40:27  最高全站日排行44,泪目,【希特勒】元首对寒假作业的愤怒
5d43cc9551eceec5c30813ea,88439285,元首,"254.37800,1,25,16777215,1556276407,0,5d2cd593,15274728288681986",2019-04-26 17:08:55,泪目,当元首与李云龙联合抗日（第15弹）
5d43cc9551eceec5c30813eb,80228383,元首,"19.87200,1,25,16777215,1555685011,0,46f1046f,14964666847985666",2019-03-09 17:40:28,13人？？？？,【元首&蔡徐坤】元首的愤怒 蔡徐坤打球太强啦
5d43cc9551eceec5c30813ec,95944891,元首,"110.48500,1,25,16777215,1560751787,0,d32080e1,17621116292956160",2019-06-07 21:27:21  最高全站日排行90,我们仨,【愤怒的元首】当元首考完今年的高考数学
5d43cc9551eceec5c30813ed,53945166,元首,"32.68800,1,25,16777215,1553168373,0,ce42bac3,13645223395065860",2018-09-01 21:25:19,奥托大帝已进入直播间,【元首】燃烧我的斯大林
5d43cc9551eceec5c30813ee,4013540,元首,"115.65900,1,25,16777215,1514985798,0,43bff6bd,4154213505",2014-05-30 19:44:30  最高全站日排行7,前方高能,【德剧】元首公寓【第1集】
5d43cc9551eceec5c30813ef,35948868,元首,"96.27600,1,25,16777215,1549903924,0,35d46465,11933712306929666",2018-04-07 20:39:48,拼多多的食品,元首玩Minecraft
5d43cc9551eceec5c30813f0,88439285,元首,"618.54500,1,25,16777215,1556276489,0,33d25dc0,15274771595919362",2019-04-26 17:08:55,233333,当元首与李云龙联合抗日（第15弹）
5d43cc9551eceec5c30813f1,104541744,元首,"128.09700,1,25,16777215,1563805599,0,287cfdc1,19222193367941188",2019-07-20 22:47:09,mafeil,当元首学会讲中文
5d43cc9551eceec5c30813f2,95944891,元首,"169.30200,1,25,16777215,1560752800,0,5fa79f88,17621647785197568",2019-06-07 21:27:21  最高全站日排行90,xswlhhhhhhhhhh,【愤怒的元首】当元首考完今年的高考数学
5d43cc9551eceec5c30813f3,53945166,元首,"1.64300,1,25,16777215,1553256689,0,15067675,13691526809911296",2018-09-01 21:25:19,鬼畜,【元首】燃烧我的斯大林
5d43cc9551eceec5c30813f4,72140767,元首,"243.30000,1,25,16777215,1551600204,0,5c252a14,12823051341660164",2019-01-19 02:40:27  最高全站日排行44,泪目,【希特勒】元首对寒假作业的愤怒
5d43cc9551eceec5c30813f5,88439285,元首,"84.10100,1,25,16777215,1556276510,0,9e07d690,15274782505828354",2019-04-26 17:08:55,这是……SCP？,当元首与李云龙联合抗日（第15弹）
5d43cc9551eceec5c30813f6,37878,元首,"49.75600,1,25,16777215,1563181684,0,28a9db76,18895082440622084",2010-08-28 17:55:41  最高全站日排行12,神の颤抖,【元首的愤怒】原版
5d43cc9551eceec5c30813f7,73718078,元首,"76.72400,1,25,16777215,1548833750,0,df0bd1f2,11372632617254914",2019-01-29 07:06:41,缺德地图，将持续为您导航,元首对寒假的愤怒
5d43cc9551eceec5c30813f8,95944891,元首,"241.00600,1,25,16777215,1560752891,0,5fa79f88,17621695510609924",2019-06-07 21:27:21  最高全站日排行90,笑中带泪的我，太真实了,【愤怒的元首】当元首考完今年的高考数学
5d43cc9551eceec5c30813f9,16571236,元首,"66.61700,1,25,16777215,1553314942,0,1407dc41,13722067939622912",2017-04-23 01:28:24,我们仨,元首的愤怒----学校食堂……
5d43cc9551eceec5c30813fa,4013540,元首,"153.39900,1,25,16777215,1515053936,0,d2ddd549,4155561167",2014-05-30 19:44:30  最高全站日排行7,23,【德剧】元首公寓【第1集】
5d43cc9551eceec5c30813fb,550781,元首,"36.96600,4,25,16777215,1498090095,0,365da7f5,3479762628",2012-09-15 01:04:12  最高全站日排行6,卧遭搞比利,【元首Rap】元首Style
5d43cc9551eceec5c30813fc,78664283,元首,"143.33800,1,25,16777215,1551764504,0,bb183f3f,12909191721648132",2019-02-28 19:30:31,走好,9个版本的元首の愤怒：苏联这演员太像了！「半泽」
5d43cc9551eceec5c30813fd,35948868,元首,"340.90800,1,25,16777215,1549959081,0,b8bc0841,11962630149242882",2018-04-07 20:39:48,_1的稿子啊,元首玩Minecraft
5d43cc9551eceec5c30813fe,3910708,元首,"106.02300,1,25,16777215,1539523078,0,567127c,6491159227006976",2015-06-29 11:18:21  最高全站日排行2,正点,元首nobody 第三版
5d43cc9551eceec5c30813ff,25071836,元首,"130.74700,5,25,16777215,1550036931,0,eacecc96,12003446026141698",2017-10-15 08:31:21,这星期打劫斯大林,元首对吃鸡队友的愤怒
5d43cc9551eceec5c3081400,95944891,元首,"43.05900,1,25,16777215,1560758231,0,90417e2,17624495046000644",2019-06-07 21:27:21  最高全站日排行90,江苏独立出卷,【愤怒的元首】当元首考完今年的高考数学
5d43cc9551eceec5c3081401,4013540,元首,"162.70700,1,25,16777215,1515053945,0,d2ddd549,4155561371",2014-05-30 19:44:30  最高全站日排行7,2333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,【德剧】元首公寓【第1集】
5d43cc9551eceec5c3081402,73718078,元首,"36.79100,1,25,16777215,1548833833,0,2b6e70b7,11372676413128706",2019-01-29 07:06:41,真实,元首对寒假的愤怒
5d43cc9451eceec5c3081347,106731418,元首,"214.14500,5,25,16707842,1564591928,0,4543a0f8,19634456146477056",2019-07-30 05:26:54,中文十级,元首沉迷已久的主播露出了真面目。。。
5d43cc9551eceec5c3081403,35948868,元首,"117.15800,1,25,16777215,1549959884,0,27af90af,11963051529994242",2018-04-07 20:39:48,23333,元首玩Minecraft
5d43cc9551eceec5c3081404,37878,元首,"67.23700,1,25,15138834,1563182148,0,1c01fc8f,18895325535666176",2010-08-28 17:55:41  最高全站日排行12,德国巨制国际口碑永居第一的好莱坞都求着想帮忙的无价之宝的电影《我们仨》开播啦！,【元首的愤怒】原版
5d43cc9551eceec5c3081405,81038378,元首,"96.44000,1,25,16777215,1555303102,0,67da4586,14764436554252288",2019-03-14 17:17:04,再见，,“元首”在中国走红，德国人会不会心情很复杂？
5d43cc9551eceec5c3081406,73718078,元首,"6.74600,1,25,16777215,1548833807,0,b43ded3a,11372662772203522",2019-01-29 07:06:41,火钳刘明,元首对寒假的愤怒
5d43cc9551eceec5c3081407,16571236,元首,"71.13800,1,25,16777215,1553314952,0,1407dc41,13722072916688896",2017-04-23 01:28:24,我们仨,元首的愤怒----学校食堂……
5d43cc9551eceec5c3081408,4013540,元首,"316.06500,1,25,16777215,1515141791,0,1da1a947,4157684182",2014-05-30 19:44:30  最高全站日排行7,猝不及防,【德剧】元首公寓【第1集】
5d43cc9551eceec5c3081409,104541744,元首,"138.93400,1,25,16777215,1563805617,0,287cfdc1,19222202890584064",2019-07-20 22:47:09,maifeil,当元首学会讲中文
5d43cc9551eceec5c308140a,106731418,元首,"232.62600,5,25,16707842,1564591968,0,4543a0f8,19634477108559872",2019-07-30 05:26:54,全世界都在说中国话系列,元首沉迷已久的主播露出了真面目。。。
5d43cc9551eceec5c308140b,72140767,元首,"99.88500,1,25,16777215,1551601190,0,f6a53aaa,12823568604200964",2019-01-19 02:40:27  最高全站日排行44,14天了解一下,【希特勒】元首对寒假作业的愤怒
5d43cc9551eceec5c308140c,25071836,元首,"157.82500,5,25,16777215,1550036964,0,eacecc96,12003463519535108",2017-10-15 08:31:21,妨碍咱的渣渣,元首对吃鸡队友的愤怒
5d43cc9551eceec5c308140d,81038378,元首,"62.80700,1,25,16777215,1555419450,0,9498c97a,14825436037513218",2019-03-14 17:17:04,自古沙雕弹幕出人才,“元首”在中国走红，德国人会不会心情很复杂？
5d43cc9551eceec5c308140e,16571236,元首,"122.03700,1,25,16777215,1553315018,0,1407dc41,13722107860484096",2017-04-23 01:28:24,气死偶类,元首的愤怒----学校食堂……
5d43cc9551eceec5c308140f,95944891,元首,"11.44100,1,25,16777215,1560759179,0,f41eb452,17624991852396544",2019-06-07 21:27:21  最高全站日排行90,保送生到位,【愤怒的元首】当元首考完今年的高考数学
5d43cc9551eceec5c3081410,78664283,元首,"97.28000,1,25,16777215,1551764994,0,8e3cb31e,12909449001828354",2019-02-28 19:30:31,勃列日涅夫,9个版本的元首の愤怒：苏联这演员太像了！「半泽」
5d43cc9551eceec5c3081411,104541744,元首,"145.76100,1,25,16777215,1563805628,0,287cfdc1,19222208772571140",2019-07-20 22:47:09,牛逼,当元首学会讲中文
5d43cc9551eceec5c3081412,3910708,元首,"146.01600,1,25,16777215,1539523160,0,567127c,6491201976401922",2015-06-29 11:18:21  最高全站日排行2,全都怪陈水扁,元首nobody 第三版
5d43cc9551eceec5c3081413,550781,元首,"38.71600,4,25,16777215,1498090096,0,365da7f5,3479762835",2012-09-15 01:04:12  最高全站日排行6,喂斯大林,【元首Rap】元首Style
5d43cc9551eceec5c3081414,81038378,元首,"48.15500,1,25,16777215,1555480354,0,ee11050d,14857367706402818",2019-03-14 17:17:04,买过dvd,“元首”在中国走红，德国人会不会心情很复杂？
5d43cc9551eceec5c3081415,25071836,元首,"222.40800,5,25,16777215,1550037042,0,eacecc96,12003504461709314",2017-10-15 08:31:21,粗鄙之语,元首对吃鸡队友的愤怒
5d43cc9551eceec5c3081416,16571236,元首,"69.19700,1,25,16777215,1553328987,0,c6a83b08,13729431590797316",2017-04-23 01:28:24,！,元首的愤怒----学校食堂……
5d43cc9551eceec5c3081417,35948868,元首,"157.59800,1,25,16777215,1549959925,0,27af90af,11963072716472322",2018-04-07 20:39:48,2333333333333333,元首玩Minecraft
5d43cc9551eceec5c3081418,3910708,元首,"147.03600,1,25,16777215,1539597229,0,bb765109,6530035435962368",2015-06-29 11:18:21  最高全站日排行2,红红火火恍恍惚惚哈哈哈哈哈哈哈哈,元首nobody 第三版
5d43cc9551eceec5c3081419,53945166,元首,"4.60300,1,25,16777215,1553300369,0,270d7444,13714427611185152",2018-09-01 21:25:19,渣渣渣渣渣渣渣渣渣,【元首】燃烧我的斯大林
5d43cc9551eceec5c308141a,81038378,元首,"79.76600,1,25,16777215,1555480386,0,ee11050d,14857384277049348",2019-03-14 17:17:04,鬼畜就是卡碟,“元首”在中国走红，德国人会不会心情很复杂？
5d43cc9551eceec5c308141b,25071836,元首,"238.70800,5,25,16777215,1550037067,0,eacecc96,12003517676388354",2017-10-15 08:31:21,嫂夫人↓,元首对吃鸡队友的愤怒
5d43cc9551eceec5c308141c,37878,元首,"177.03800,5,25,15138834,1563182281,0,1c01fc8f,18895395506094144",2010-08-28 17:55:41  最高全站日排行12,造成犯罪,【元首的愤怒】原版
5d43cc9551eceec5c308141d,78664283,元首,"128.14000,5,25,16777215,1551767103,0,6913e3b,12910554447347714",2019-02-28 19:30:31,经典演绎,9个版本的元首の愤怒：苏联这演员太像了！「半泽」
5d43cc9551eceec5c308141e,106731418,元首,"104.33700,1,25,16777215,1564591971,0,4e83ca2b,19634478773174272",2019-07-30 05:26:54,我们仨,元首沉迷已久的主播露出了真面目。。。
5d43cc9551eceec5c308141f,73718078,元首,"172.67800,1,25,16777215,1548833851,0,95e755fc,11372685649510402",2019-01-29 07:06:41,渣渣辉哈哈哈,元首对寒假的愤怒
5d43cc9551eceec5c3081420,3910708,元首,"16.05200,1,25,16777215,1539608273,0,d0901094,6535825691508736",2015-06-29 11:18:21  最高全站日排行2,每日一刷,元首nobody 第三版
5d43cc9551eceec5c3081421,81038378,元首,"85.29200,1,25,16777215,1555579602,0,2f02b8ec,14909401790414850",2019-03-14 17:17:04,原片就很好看啊,“元首”在中国走红，德国人会不会心情很复杂？
5d43cc9551eceec5c3081422,25071836,元首,"243.62500,1,25,16777215,1550049042,0,1718a67f,12009795940777986",2017-10-15 08:31:21,我都笑得肚子疼,元首对吃鸡队友的愤怒
5d43cc9551eceec5c3081423,550781,元首,"40.57200,4,25,16777215,1498090096,0,365da7f5,3479762944",2012-09-15 01:04:12  最高全站日排行6,卧遭搞比利,【元首Rap】元首Style
5d43cc9551eceec5c3081424,106731418,元首,"176.19800,1,25,16777215,1564591993,0,e03c4b7a,19634490288111620",2019-07-30 05:26:54,愤怒的榜一,元首沉迷已久的主播露出了真面目。。。
5d43cc9551eceec5c3081425,53945166,元首,"13.54100,1,25,16777215,1553305480,0,5d45eec3,13717107360923652",2018-09-01 21:25:19,海森堡 进入直播间,【元首】燃烧我的斯大林
5d43cc9551eceec5c3081426,95944891,元首,"85.08100,1,25,16777215,1560766877,0,17e5a67,17629027765846018",2019-06-07 21:27:21  最高全站日排行90,前面关山口的校友等等我,【愤怒的元首】当元首考完今年的高考数学
5d43cc9551eceec5c3081427,104541744,元首,"161.03500,1,25,16777215,1563805654,0,287cfdc1,19222222168653828",2019-07-20 22:47:09,洛天依不帮你,当元首学会讲中文
5d43cc9551eceec5c3081428,25071836,元首,"64.04100,1,25,15138834,1550049071,0,af74ed82,12009810829508610",2017-10-15 08:31:21,van能地图,元首对吃鸡队友的愤怒
5d43cc9551eceec5c3081429,73718078,元首,"12.38700,1,25,16777215,1548833810,0,87b99e03,11372664150556672",2019-01-29 07:06:41,提前三连,元首对寒假的愤怒
5d43cc9551eceec5c308142a,88439285,元首,"443.00200,1,25,16777215,1556276560,0,33d3a4a0,15274808961925122",2019-04-26 17:08:55,连第三人称视角都和战地5一样,当元首与李云龙联合抗日（第15弹）
5d43cc9551eceec5c308142b,3910708,元首,"22.68100,1,25,16777215,1539608308,0,d0901094,6535844365074432",2015-06-29 11:18:21  最高全站日排行2,每日一刷,元首nobody 第三版
5d43cc9551eceec5c308142c,78664283,元首,"67.72000,1,25,16777215,1551769240,0,21a2c1ff,12911675074150404",2019-02-28 19:30:31,苏联这个神还原,9个版本的元首の愤怒：苏联这演员太像了！「半泽」
5d43cc9551eceec5c308142d,80228383,元首,"11.73300,1,25,16777215,1555685003,0,46f1046f,14964662576611328",2019-03-09 17:40:28,在吗,【元首&蔡徐坤】元首的愤怒 蔡徐坤打球太强啦
5d43cc9551eceec5c308142e,4013540,元首,"64.94400,1,25,16777215,1515161987,0,48465489,4158612420",2014-05-30 19:44:30  最高全站日排行7,中文十级,【德剧】元首公寓【第1集】
5d43cc9551eceec5c308142f,72140767,元首,"211.07600,1,25,16646914,1551601302,0,f6a53aaa,12823626870423556",2019-01-19 02:40:27  最高全站日排行44,斯大林可能会撑死,【希特勒】元首对寒假作业的愤怒
5d43cc9551eceec5c3081430,35948868,元首,"102.24500,1,25,16777215,1549965691,0,757042d,11966095784148994",2018-04-07 20:39:48,崩坏三,元首玩Minecraft
5d43cc9551eceec5c3081431,95944891,元首,"91.35800,1,25,16777215,1560767976,0,a18f5d6e,17629604456955906",2019-06-07 21:27:21  最高全站日排行90,魔鬼,【愤怒的元首】当元首考完今年的高考数学
5d43cc9551eceec5c3081432,550781,元首,"42.23600,4,25,16777215,1498090096,0,365da7f5,3479763117",2012-09-15 01:04:12  最高全站日排行6,搞搞搞比利！,【元首Rap】元首Style
5d43cc9551eceec5c3081433,16571236,元首,"210.51700,4,25,16777215,1553338144,0,5ebd9d4c,13734232443060228",2017-04-23 01:28:24,。。。。,元首的愤怒----学校食堂……
5d43cc9551eceec5c3081434,106731418,元首,"112.72800,1,25,16777215,1564592355,0,4541dee3,19634680154292226",2019-07-30 05:26:54,我们仨,元首沉迷已久的主播露出了真面目。。。
5d43cc9551eceec5c3081435,73718078,元首,"17.66500,1,25,14811775,1548833868,0,422befe8,11372694469083138",2019-01-29 07:06:41,一群渣渣,元首对寒假的愤怒
5d43cc9551eceec5c3081436,95944891,元首,"95.51800,1,25,16777215,1560767984,0,a18f5d6e,17629608391737346",2019-06-07 21:27:21  最高全站日排行90,魔鬼,【愤怒的元首】当元首考完今年的高考数学
5d43cc9551eceec5c3081437,104541744,元首,"174.02700,1,25,16777215,1563805678,0,287cfdc1,19222234908852224",2019-07-20 22:47:09,牛逼,当元首学会讲中文
5d43cc9551eceec5c3081438,4013540,元首,"67.37300,1,25,16777215,1515238853,0,31e84f12,4161047630",2014-05-30 19:44:30  最高全站日排行7,进度条出卖了你,【德剧】元首公寓【第1集】
5d43cc9551eceec5c3081439,53945166,元首,"51.13500,1,25,15138834,1553343698,0,45adc4d1,13737144424071172",2018-09-01 21:25:19,大林:你原来喂我现在又搞我了,【元首】燃烧我的斯大林
5d43cc9551eceec5c308143a,35948868,元首,"138.52100,1,25,16777215,1549967703,0,6e76faaf,11967150524203010",2018-04-07 20:39:48,神之颤抖,元首玩Minecraft
5d43cc9551eceec5c308143b,3910708,元首,"14.83000,1,25,16777215,1539609051,0,567127c,6536233762160640",2015-06-29 11:18:21  最高全站日排行2,镇店之宝,元首nobody 第三版
5d43cc9551eceec5c308143c,81038378,元首,"14.04200,1,25,16777215,1555916793,0,b13ba16c,15086187213488128",2019-03-14 17:17:04,这电影太经典了,“元首”在中国走红，德国人会不会心情很复杂？
5d43cc9551eceec5c308143d,78664283,元首,"130.24000,1,25,16777215,1551769307,0,21a2c1ff,12911709895262212",2019-02-28 19:30:31,老爷子,9个版本的元首の愤怒：苏联这演员太像了！「半泽」
5d43cc9551eceec5c308143e,95944891,元首,"97.35800,1,25,16777215,1560767990,0,a18f5d6e,17629611637604352",2019-06-07 21:27:21  最高全站日排行90,魔鬼,【愤怒的元首】当元首考完今年的高考数学
5d43cc9551eceec5c308143f,25071836,元首,"73.94300,1,25,16777215,1550056650,0,6368a59b,12013784485330946",2017-10-15 08:31:21,万能的屎蛋,元首对吃鸡队友的愤怒
5d43cc9551eceec5c3081440,4013540,元首,"97.15000,1,25,16777215,1515245780,0,b1a91898,4161431223",2014-05-30 19:44:30  最高全站日排行7,666666666,【德剧】元首公寓【第1集】
5d43cc9551eceec5c3081441,88439285,元首,"73.52700,1,25,16777215,1556276565,0,8e486b3a,15274811211644930",2019-04-26 17:08:55,报告团长，王承柱听候指示!,当元首与李云龙联合抗日（第15弹）
5d43cc9551eceec5c3081442,106731418,元首,"93.18000,1,25,16777215,1564592391,0,5a11d37,19634699116740608",2019-07-30 05:26:54,哈哈哈哈哈,元首沉迷已久的主播露出了真面目。。。
5d43cc9551eceec5c3081444,550781,元首,"44.94500,4,25,16777215,1498090096,0,365da7f5,3479763301",2012-09-15 01:04:12  最高全站日排行6,你去问问阿凡提,【元首Rap】元首Style
5d43cc9551eceec5c3081445,104541744,元首,"176.16100,1,25,16777215,1563805690,0,287cfdc1,19222241242251268",2019-07-20 22:47:09,桌面清理大师,当元首学会讲中文
5d43cc9551eceec5c3081446,72140767,元首,"100.89000,1,25,16777215,1551604032,0,a8b28ba7,12825058410496004",2019-01-19 02:40:27  最高全站日排行44,我出去了,【希特勒】元首对寒假作业的愤怒
5d43cc9551eceec5c3081443,73718078,元首,"335.95900,1,25,16777215,1548833968,0,9c3bce42,11372747093442562",2019-01-29 07:06:41,中华一支解千愁,元首对寒假的愤怒
5d43cc9551eceec5c3081447,95944891,元首,"49.09800,1,25,16777215,1560769444,0,8e0028a9,17630373753126914",2019-06-07 21:27:21  最高全站日排行90,太过真实，引起不适。,【愤怒的元首】当元首考完今年的高考数学
5d43cc9551eceec5c3081449,88439285,元首,"574.19800,1,25,16777215,1556276936,0,2a4d5d6f,15275005916479492",2019-04-26 17:08:55,大片,当元首与李云龙联合抗日（第15弹）
5d43cc9551eceec5c3081448,16571236,元首,"71.59700,1,25,16777215,1553338372,0,3099ec9,13734352065658882",2017-04-23 01:28:24,留下了,元首的愤怒----学校食堂……
5d43cc9551eceec5c308144a,80228383,元首,"21.07300,1,25,16777215,1555688280,0,47c4d9be,14966380699320322",2019-03-09 17:40:28,咋咋,【元首&蔡徐坤】元首的愤怒 蔡徐坤打球太强啦
5d43cc9551eceec5c308144b,37878,元首,"59.46700,1,25,16777215,1563185464,0,cf2c0254,18897064108752898",2010-08-28 17:55:41  最高全站日排行12,德国著名电影《我们三》,【元首的愤怒】原版
5d43cc9551eceec5c308144c,53945166,元首,"57.27000,1,25,15138834,1553343723,0,45adc4d1,13737157242912768",2018-09-01 21:25:19,大林:你原来喂我，现在搞我了,【元首】燃烧我的斯大林
5d43cc9551eceec5c308144d,3910708,元首,"32.98000,1,25,16777215,1539609069,0,567127c,6536243275366400",2015-06-29 11:18:21  最高全站日排行2,bb,元首nobody 第三版
5d43cc9551eceec5c308144e,95944891,元首,"101.70000,1,25,16777215,1560770527,0,eccb855e,17630941700685824",2019-06-07 21:27:21  最高全站日排行90,我们仨,【愤怒的元首】当元首考完今年的高考数学
5d43cc9551eceec5c308144f,104541744,元首,"199.96900,1,25,16777215,1563805717,0,287cfdc1,19222255583100930",2019-07-20 22:47:09,牛逼,当元首学会讲中文
5d43cc9551eceec5c3081450,73718078,元首,"112.48700,1,25,16777215,1548833936,0,fc039ef8,11372730481377282",2019-01-29 07:06:41,VAN♂爆蛋,元首对寒假的愤怒
5d43cc9551eceec5c3081451,4013540,元首,"70.92000,1,25,16777215,1515329281,0,356aa285,4164552548",2014-05-30 19:44:30  最高全站日排行7,正片开始!,【德剧】元首公寓【第1集】
5d43cc9551eceec5c3081452,35948868,元首,"163.76100,1,25,16777215,1549967745,0,6e76faaf,11967172605640706",2018-04-07 20:39:48,德国著名电影《我们仨》,元首玩Minecraft
5d43cc9551eceec5c3081453,25071836,元首,"103.98300,1,25,16777215,1550056691,0,6368a59b,12013806248001538",2017-10-15 08:31:21,群灵觉醒，封印解除,元首对吃鸡队友的愤怒
5d43cc9551eceec5c3081454,81038378,元首,"31.19500,1,25,16777215,1555916810,0,b13ba16c,15086196229668866",2019-03-14 17:17:04,一个晕血的素食主义画家233,“元首”在中国走红，德国人会不会心情很复杂？
