_id,城市,排名,攻略提到数量,景点名称,点评数量,简介,纬度,经度,英文名,评分,驴友到达比例
5d43cd2c51eceec5c3084cdc,南京,,0,儿童水上主题俱乐部,0,,31.9423,118.814,,0,0.0
5d43cd2c51eceec5c3084cdd,南京,60.0,3,夫子庙秦淮河风光带,2099,南京的标志性景区，参观夫子庙，乘船游秦淮河，吃美食，看夜景。,32.026192,118.795953,Fuzimiao(ConfuciusTemple)QinhuaiScenicarea,92,0.0
5d43cd2c51eceec5c3084cde,南京,24.0,45,南京明故宫遗址公园,307,中世纪世界上最大的宫殿建筑群，被称为“世界第一宫殿”。,32.047681,118.824416,RuinsoftheMingPalace,58,0.01
5d43cd2c51eceec5c3084cdf,南京,840.0,1,南京兰苑剧场,2,南京看昆曲最好的地方。兰苑剧场很小，也就能容纳一百多观众。演出的剧目丰富多彩，且全程不插电；演员质量也很高，年轻的一线演员、老艺术家在这里都能经常见。,32.039291,118.781777,,0,0.0
5d43cd2c51eceec5c3084ce0,南京,235.0,14,李香君故居,168,,32.024949,118.795345,,82,0.01
5d43cd2c51eceec5c3084ce1,南京,106.0,31,紫金山天文台,330,中国现代天文机构鼻祖，被誉为“中国现代天文学的摇篮”。,32.071609,118.83569,PurpleMountainObservatory,88,0.11
5d43cd2c51eceec5c3084ce2,南京,64.0,32,南京师范大学,203,原金陵女子大学故址，被称为“东方最美校园”。,32.059131,118.774042,NanjingNormalUniversity,94,0.0
5d43cd2c51eceec5c3084ce3,南京,58.0,6,银杏湖乐园,346,南京最大的主题游乐项目与世界顶级的生态区。,31.811648,118.721111,GinkgoLakeParadise,82,0.0
5d43cd2c51eceec5c3084ce4,南京,1087.0,1,夫子庙学宫,1,孔庙的后面就是学宫，学宫是由一组建筑群组成，有明德堂、尊经阁、青云楼、崇圣祠及敬一亭等。原来有门坊、上书“东南第一堂”。,32.027235,118.795129,,70,0.0
5d43cd2c51eceec5c3084ce5,南京,1203.0,2,孙中山纪念馆,170,,32.065839,118.86729,,100,0.0
5d43cd2c51eceec5c3084ce6,南京,237.0,3,雨花阁,3,"清""金陵四十八景""之一的雨花阁，复建于1997年，座落在古雨花台遗址上。南北朝时期佛教盛行，尤其是城南雨花台一带寺庙林立。诗句""南朝四百八十寺，多少楼台烟雨中""就反映了当年的景象。相传梁武帝时期，有位高僧云光法师在此岗设坛讲经说法，僧侣50…",32.0094868096,118.7873019434,,80,0.0
5d43cd2c51eceec5c3084ce7,南京,1216.0,3,金陵美术馆,24,,32.0191497803,118.7932207109,,70,0.0
5d43cd2c51eceec5c3084ce8,南京,44.0,3,九华山公园,60,,32.066029,118.814403,,80,0.0
5d43cd2c51eceec5c3084ce9,南京,1219.0,7,南京航空航天大学,70,,32.0385627747,118.8242924098,,90,0.0
5d43cd2c51eceec5c3084cea,南京,32.0,1,弘阳未来世界,247,,32.144178,118.734227,,80,0.0
5d43cd2c51eceec5c3084ceb,南京,1223.0,0,鱼嘴湿地公园,1,南京鱼嘴湿地公园位于南京市建邺区河西新城最南端，长江、夹江、秦淮新河三水交汇处。,31.975373,118.667737,,60,0.0
5d43cd2c51eceec5c3084cec,南京,47.0,4,南京中国绿化博览园,103,,32.025646,118.716079,,90,0.0
5d43cd2c51eceec5c3084ced,南京,123.0,2,王安石故居半山园,7,,32.0340499878,118.8055414157,,0,0.0
5d43cd2c51eceec5c3084cee,南京,4.0,27,中山码头,100,充满浓郁民国风情的码头，文艺青年和摄影爱好者的聚集地。,32.093533,118.740154,NanjingZhongshanWharf,90,0.0
5d43cd2c51eceec5c3084cef,南京,,0,黄龙岘,1,,31.78605,118.69427,,0,0.0
5d43cd2c51eceec5c3084cf0,南京,261.0,3,南京信息工程大学,9,南京信息工程大学是一所具有国际影响的综合性大学，座落在中国江苏省南京市。起源于1923年竺可桢在国立东南大学创办的气象系，1960年建院时称“南京大学气象学院”，独立后改名为“南京气象学院”；1978年被确定为全国重点高校，2000年学校由原隶…,32.210505,118.729585,,86,0.0
5d43cd2c51eceec5c3084cf1,南京,,0,侵华日军南京大屠杀遇难同胞花神庙地区从藏地纪念碑,0,,31.9931,118.78,,0,0.0
5d43cd2c51eceec5c3084cf2,南京,,0,南京大屠杀死难同胞丛葬地江东门丛葬地,0,,32.041186,118.74996,,0,0.0
5d43cd2c51eceec5c3084cf3,南京,,0,亲子开心乐园（南京店）,0,,32.0747,118.779,,0,0.0
5d43cd2c51eceec5c3084cf4,南京,,0,南京特殊教育职业技术学院,9,,32.1332206726,118.8369653275,,0,0.0
5d43cd2c51eceec5c3084cf5,南京,,0,高空滑索,0,,32.1072,118.609,,0,0.0
5d43cd2c51eceec5c3084cf6,南京,145.0,34,白鹭洲公园,234,,32.024255,118.801512,,78,0.01
5d43cd2c51eceec5c3084cf7,南京,475.0,1,外秦淮河画舫,914,画舫线路与明城墙并行，穿越历史重访金陵古都。,32.053602,118.762316,,0,0.0
5d43cd2c51eceec5c3084cf8,南京,640.0,1,遗址悼念区,1,该区包括“古城的灾难”大型组合雕塑、“历史证人的脚印”铜版路、《狂雪》诗碑墙、石壁墙与邓小平手写馆名、墓地广场、浮雕《劫难》《屠杀》《祭奠》、“母亲的呼唤”立雕、“万人坑”遗址陈列和悼念广场祭场、冥思厅等。,32.040919,118.749601,,60,0.0
5d43cd2c51eceec5c3084cf9,南京,172.0,9,古秦淮夫子庙步行街,8,,32.0255575982,118.7947641565,,92,0.0
5d43cd2c51eceec5c3084cfa,南京,439.0,0,南京玄武湖游船,177,玄武湖四季景色各异，泛舟湖上，尽情欣赏玄武湖的迷人风光。,32.076037,118.794843,,0,0.0
5d43cd2c51eceec5c3084cfb,南京,46.0,1,老山国家森林公园,115,有着“南京绿肺、江北明珠”之美誉。,32.118326,118.624574,,86,0.0
5d43cd2c51eceec5c3084cfc,南京,,0,弘扬广场,0,,32.0182,118.747,,0,0.0
5d43cd2c51eceec5c3084cfd,南京,656.0,0,太平天国起义百年纪念碑,1,太平天国起义百年纪念碑用汉白玉精制而成，碑身是“万”字回纹。碑阴刻有碑记，由著名太平天国史学家罗尔纲撰文，共322个字。在1951年纪念太平天国起义100周年之际，南京“百年纪念筹备会”决定勒石立碑，建议中共中央主要导人为纪念碑写碑文。,32.05001,118.804486,,60,0.0
5d43cd2c51eceec5c3084cfe,南京,135.0,1,长江观音景区,33,,32.1459236145,118.8137377033,,60,0.0
5d43cd2c51eceec5c3084cff,南京,59.0,15,栖霞寺,248,中国四大名刹之一，唐朝的明征君碑、隋朝的舍利塔、南朝的千佛岩。,32.156788,118.962196,,90,0.0
5d43cd2e51eceec5c3084d00,南京,774.0,0,南京白马公园游乐园,0,,32.0650325044,118.8209764064,,70,0.0
5d43cd2e51eceec5c3084d01,南京,85.0,0,紫清湖鳄鱼乐园,8,,32.0684520963,119.0455942681,,80,0.0
5d43cd2e51eceec5c3084d02,南京,783.0,0,南京国际展览中心,65,,32.0808067322,118.8155052081,,100,0.0
5d43cd2e51eceec5c3084d03,南京,243.0,3,雨花台烈士纪念馆,59,,32.0034561157,118.7869097714,,80,0.0
5d43cd2e51eceec5c3084d04,南京,116.0,3,南京将军山旅游风景区,127,,31.937082,118.778025,,84,0.0
5d43cd2e51eceec5c3084d05,南京,107.0,6,燕子矶公园,178,长江三大名矶之一，登顶看滚滚长江，日落时景色尤其漂亮。,32.152082,118.823975,,80,0.0
5d43cd2e51eceec5c3084d06,南京,251.0,6,毗卢寺,91,,32.048997,118.809787,,82,0.0
5d43cd2e51eceec5c3084d07,南京,255.0,2,江南第二泉,2,"雨花台风景区的著名景点""江南第二泉""，她原名雨花泉，泉有二孔，水出地面1米，纤湮缕浸，清洌甘美，色味俱绝，南宋著名爱国主义诗人陆游到四川任职时途经建康，登雨花台游览，用泉水沏茶，备加赞赏，品为二泉，位列金陵名泉之首。明代赵谦为二泉题…",32.005925918,118.7867554388,,60,0.0
5d43cd2e51eceec5c3084d08,南京,271.0,1,古林公园,71,,32.072533,118.759932,,80,0.0
5d43cd2e51eceec5c3084d09,南京,276.0,2,游子山休闲旅游区,31,,31.359076,119.025881,,60,0.0
5d43cd2e51eceec5c3084d0a,南京,265.0,4,藏经阁,0,又名孙中山纪念馆。位于中山陵与灵谷寺之间的茫茫林海中。是中国佛教协会于1934年11月发起募建的，次年10月竣工。此楼专为收藏孙中山先生的物品而建，包括主楼、僧房和碑廊三部分。主楼为宫殿式建筑，外观又像一座寺院楼，共三层，底层为讲经堂，并…,32.0661782554,118.8667030412,,0,0.0
5d43cd2e51eceec5c3084d0b,南京,540.0,2,神策门公园,58,,32.094543457,118.7940833113,,0,0.0
5d43cd2e51eceec5c3084d0c,南京,1.0,2,阳山碑材,145,,32.068453,119.008438,,84,0.0
5d43cd2e51eceec5c3084d0d,南京,212.0,0,马林医院,30,,32.0631713867,118.7898071584,,0,0.0
5d43cd2e51eceec5c3084d0e,南京,278.0,1,傅家边科技园区,40,,31.569034,119.032563,,60,0.0
5d43cd2e51eceec5c3084d0f,南京,568.0,0,竹镇止马岭,16,,32.577702,118.592342,,0,0.0
5d43cd2e51eceec5c3084d10,南京,129.0,4,滨江公园,3,滨江公园是南京奥体中心的后花园，重要的人群疏散出口。秉承全民健身的宗旨，提出休闲体育概念，将世纪轴线现代体育的大气、流畅同滨江轴线水文化的自然、优雅有机结合，力图营造“人、时代、自然和谐共生”的环境灯光。,32.0174015974,118.7250527855,,80,0.0
5d43cd2e51eceec5c3084d11,南京,,0,直立人化石遗址博物馆,0,,31.901771,118.883038,,0,0.0
5d43cd2e51eceec5c3084d12,南京,588.0,1,南京长江二桥,117,,32.165619,118.848358,,0,0.0
5d43cd2e51eceec5c3084d13,南京,,0,新街口音乐星空艺术馆,1,,32.0455506312,118.7885324701,,0,0.0
5d43cd2e51eceec5c3084d14,南京,,0,河海大学图书馆,2,,32.060944,118.76455,,80,0.0
5d43cd2e51eceec5c3084d15,南京,694.0,0,老门东雕塑,0,“老门东”牌坊周围有4组街头雕塑，分别是黄包车夫、糖芋苗、老邮筒、学童进馆。,32.017941,118.794111,,0,0.0
5d43cd2e51eceec5c3084d16,南京,,0,明孝陵神圣功德碑,0,,32.063474,118.843333,,0,0.0
5d43cd2e51eceec5c3084d17,南京,199.0,1,杨柳村古建筑群,29,,31.8647212982,118.9336438199,,80,0.0
5d43cd2e51eceec5c3084d18,南京,,0,山阴路,2,,32.061968,118.77333,,100,0.0
5d43cd2e51eceec5c3084d19,南京,1039.0,1,雨花门,14,,32.0139007568,118.7988213564,,70,0.0
5d43cd2e51eceec5c3084d1a,南京,,0,江南丝绸文化博物馆,1,,32.0301110753,118.7775716029,,0,0.0
5d43cd2e51eceec5c3084d1b,南京,1063.0,0,十朝历史文化博物馆,0,,32.0500114371,118.8491079413,,70,0.0
5d43cd2e51eceec5c3084d1c,南京,1078.0,0,紫金山观光索道,0,,32.064140744,118.8301241954,,100,0.0
5d43cd2e51eceec5c3084d1d,南京,1165.0,1,南京市规划建设展览馆,52,,32.0771636963,118.7920451648,,100,0.0
5d43cd2e51eceec5c3084d1e,南京,3.0,0,戴笠楼,13,,32.063621521,119.0655452725,,0,0.0
5d43cd2e51eceec5c3084d1f,南京,607.0,0,台菱花架,0,台菱花架位于台菱堤上，建于1957年，占地6400平方米。俗称“大肚花架”。该花架为钢筋水泥结构，分置在台菱堤两侧。,32.072349,118.804883,,0,0.0
5d43cd2e51eceec5c3084d20,南京,618.0,0,春波亭,0,“春波亭”建在抱石轩前探入池中的湖石台基上，为单檐攒尖顶样式。苏轼有诗云：竹外桃花三两枝，春江水暖鸭先知。,32.02783,118.791659,,0,0.0
5d43cd2e51eceec5c3084d21,南京,648.0,1,牡丹园,0,,32.027317,118.791847,,0,0.0
5d43cd2e51eceec5c3084d22,南京,652.0,0,扇亭,0,,32.02711,118.790928,,0,0.0
5d43cd2e51eceec5c3084d23,南京,662.0,0,国民政府行政院,2,行政院办公厅建于1934年6月。楼内设行政院院长、副院长、秘书长、政务处长办公室，以及会议室、总办公厅、稽核室等。行政院是国民政府最高行政机关，成立于1928年10月25日，掌理内政、外交、财政、经济、军政、文化、教育等行政事务。,32.05102,118.80498,,50,0.0
5d43cd2e51eceec5c3084d24,南京,670.0,0,“枫桥夜泊”诗碑,0,碑正面镌刻唐朝诗人张继著名的“枫桥夜泊”诗，为清代学者俞樾所书。碑后是俞樾的短文，碑侧为清江苏巡抚陈夔龙的题跋。但原碑竖于苏州寒山寺，因为日本军人对此碑情有独钟，在1937年12月南京沦陷后，伪御用文人江亢虎为讨好日军，于1939年将寒山寺…,32.050033,118.803553,,0,0.0
5d43cd2e51eceec5c3084d25,南京,200.0,1,中山陵碑亭,65,,32.0660438538,118.8600776253,,60,0.0
5d43cd2e51eceec5c3084d26,南京,719.0,1,南京中华虎凤蝶自然博物馆,1,,32.1255300042,118.6048662058,,0,0.0
5d43cd2e51eceec5c3084d27,南京,120.0,4,江心洲,8,,32.0388051961,118.7107404276,,60,0.0
5d43cd2e51eceec5c3084d28,南京,727.0,8,佛顶寺,4,佛顶寺位于江宁区丹阳大道，佛顶寺按功能划分为礼佛、弘法、斋堂、僧寮、茶苑五个区域，每个区域景色不同，,31.915551,118.756513,,80,0.0
5d43cd2e51eceec5c3084d29,南京,253.0,0,大金山,49,,31.701949,119.124897,,74,0.0
5d43cd2e51eceec5c3084d2a,南京,260.0,1,木末亭,1,"木末亭
清""金陵四十八景""的又一重要景观""木末亭""，位于雨花台东岗之巅，始建于明代。""木末""二字，最早见于屈原的《九歌？湘君》，意为高于树梢之上。以此名亭，谓亭秀出林木也；在雨花台建木末亭，还有另外一层含义，因为在木末亭畔，有泰伯祠、有…",32.005829459,118.7867390145,,60,0.0
5d43cd2e51eceec5c3084d2b,南京,262.0,1,太平天国壁画艺术馆,21,,32.0454826355,118.7751115171,,74,0.0
5d43cd2e51eceec5c3084d2c,南京,263.0,2,渡江胜利纪念馆,72,,32.0791740417,118.7385207103,,0,0.0
5d43cd2e51eceec5c3084d2d,南京,267.0,2,刘勰与文心雕龙纪念馆,3,,32.0614128113,118.8492252428,,80,0.0
5d43cd2e51eceec5c3084d2e,南京,272.0,2,幕燕滨江风貌区,20,,32.152545929,118.8219746475,,80,0.0
5d43cd2e51eceec5c3084d2f,南京,283.0,3,栖霞寺舍利塔,38,,32.1575737,118.964439313,,90,0.0
5d43cd2e51eceec5c3084d30,南京,291.0,1,固城遗址,10,,31.3163719177,118.9903700829,,60,0.0
5d43cd2e51eceec5c3084d31,南京,292.0,1,宏觉寺,10,,31.8907546997,118.7514035377,,80,0.0
5d43cd2e51eceec5c3084d32,南京,,0,中央体育场,19,,32.0492362976,118.8735454192,,0,0.0
5d43cd2e51eceec5c3084d33,南京,,0,观音殿,4,,31.816271,118.717931,,0,0.0
5d43cd2e51eceec5c3084d34,南京,,0,甘泉湖旅游度假区,3,,31.7721939087,118.738472865,,0,0.0
5d43cd2e51eceec5c3084d35,南京,345.0,1,固城湖水慢城,26,,31.2867145538,118.9002632417,,0,0.0
5d43cd2e51eceec5c3084d36,南京,349.0,0,铁路轮渡栈桥旧址,3,,32.1066818237,118.7485603732,,0,0.0
5d43cd2e51eceec5c3084d37,南京,403.0,0,九华山三藏塔,13,,32.0671043396,118.8138338456,,0,0.0
5d43cd2e51eceec5c3084d38,南京,301.0,2,二忠祠,15,,32.0058860779,118.7908902025,,80,0.0
5d43cd2e51eceec5c3084d39,南京,304.0,1,林散之纪念馆,17,,32.0615463257,118.6255202882,,80,0.0
5d43cd2e51eceec5c3084d3a,南京,,0,南京市栖霞区不可移动文物解放街查氏民居,0,,32.175594,119.061206,,0,0.0
5d43cd2e51eceec5c3084d3b,南京,,0,江苏省南京市建邺区常州(南京国际博览中心),0,,32.000333,118.72266,,0,0.0
5d43cd2e51eceec5c3084d3c,南京,,0,一乙艺术·版画,0,,31.734359,118.880904,,0,0.0
5d43cd2e51eceec5c3084d3d,南京,450.0,1,清凉寺,19,,32.0552406311,118.7669679882,,80,0.0
5d43cd2e51eceec5c3084d3e,南京,,0,山阴路的夏天美术馆,0,,32.061755,118.773137,,0,0.0
5d43cd2e51eceec5c3084d3f,南京,493.0,0,金陵文化博物馆,11,,32.0443000793,118.766536566,,0,0.0
5d43cd2e51eceec5c3084d40,南京,495.0,0,南京大学校史博物馆,38,,32.0608596802,118.7877996048,,0,0.0
5d43cd2e51eceec5c3084d41,南京,,0,徐家院,2,,31.850937,118.684133,,0,0.0
5d43cd2e51eceec5c3084d42,南京,,0,南京鼓楼国际医院建设展示中心,2,,32.0995030217,118.9383897713,GuLouGuoJiYiYuanJianSheZhanShiZhongXin,0,0.0
5d43cd2e51eceec5c3084d43,南京,136.0,0,天隆寺塔林,29,,31.9880409241,118.7671430207,,0,0.0
5d43cd2e51eceec5c3084d44,南京,,0,南京汤山历史文化展示中心,0,,32.0476299497,119.0547005394,TangShanLiShiWenHuaZhanShiZhongXin,0,0.0
5d43cd2e51eceec5c3084d45,南京,,0,南京市文学艺术界联合会书画研究院展览馆,0,,32.0236057047,118.7943759641,NanJingShiWenXueYiShuJieLianHeHuiShuHuaYanJiuYuanZhanLanGuan,0,0.0
5d43cd2e51eceec5c3084d46,南京,,0,牛首山风景区-宏觉禅寺正山门,0,,31.8941,118.752,,0,0.0
5d43cd2e51eceec5c3084d47,南京,142.0,1,桂子山石柱林,48,,32.467955,118.94171,,100,0.0
5d43cd2e51eceec5c3084d48,南京,95.0,0,奇乐儿儿童主题公园,1,,32.2383,118.758,,100,0.0
5d43cd2e51eceec5c3084d49,南京,,0,卡通尼乐园,0,,31.8744,118.836,,0,0.0
5d43cd2e51eceec5c3084d4a,南京,,0,儿童海洋乐园,0,,32.059347,118.85162,,0,0.0
5d43cd2e51eceec5c3084d4b,南京,,0,爱情长廊,0,,32.0777,118.815,,0,0.0
5d43cd2e51eceec5c3084d4c,南京,,0,莫愁湖,4,,32.0388926533,118.7683281912,MochouLake,0,0.0
5d43cd2e51eceec5c3084d4d,南京,,0,南京恒大世纪旅游城（恒大酒店）,0,,31.7012,119.074,,0,0.0
5d43cd2e51eceec5c3084d4e,南京,,0,独角兽星空艺术馆,0,,32.0426815404,118.7914683095,,0,0.0
5d43cd2e51eceec5c3084d50,南京,,0,幸福摩天轮,0,,32.144073,118.733973,,0,0.0
5d43cd2e51eceec5c3084d51,南京,,0,明故宫12号名人堂艺术馆,0,,32.0479980828,118.8255021172,,0,0.0
5d43cd2e51eceec5c3084d4f,南京,,0,南京万达乐园,36,,32.127595,118.992539,,0,0.0
5d43cd2e51eceec5c3084d52,南京,,0,南京国际画家村,2,,32.307707,118.807221,,0,0.0
5d43cd2e51eceec5c3084d54,南京,,0,南京南站-北广场,43,,31.978,118.804,,0,0.0
5d43cd2e51eceec5c3084d53,南京,728.0,1,湖熟现代农业示范区,37,全球近3000多个菊花品种，其中风车型菊花是今年的新品。,31.810955,118.944151,,80,0.0
5d43cd2e51eceec5c3084d55,南京,,0,康缘医药科技园,1,,31.9312090121,118.90194108,,100,0.0
5d43cd2e51eceec5c3084d56,南京,741.0,0,林坑古村,1,,31.9946737243,118.7649062752,,0,0.0
5d43cd2e51eceec5c3084d57,南京,,0,南京博物院南农大分院,2,,32.0414,118.85,,0,0.0
5d43cd2e51eceec5c3084d58,南京,,0,大报恩寺恩剧场,2,,32.016,118.789,,0,0.0
5d43cd2e51eceec5c3084d59,南京,,0,托马斯游乐园,0,,31.9378,118.826,,0,0.0
5d43cd2e51eceec5c3084d5a,南京,,0,南京火车站-北广场,17,,32.0947,118.805,,80,0.0
5d43cd2e51eceec5c3084d5b,南京,,0,卡奇乐金色海洋儿童娱乐,0,,31.9115,118.669,,0,0.0
5d43cd2e51eceec5c3084d5c,南京,,0,爱猫吧·猫主题乐园（大光路店）(大光路店),0,,32.0333,118.81,,0,0.0
5d43cd2e51eceec5c3084d5d,南京,,0,秦淮八艳史料陈列馆,0,,32.0249,118.795,,0,0.0
5d43cd2e51eceec5c3084d5e,南京,127.0,1,南京国际博览中心,2,,32.0012549615,118.721350164,,80,0.0
5d43cd2e51eceec5c3084d5f,南京,,0,石塘人家水云间,0,,31.9602560116,118.8442664625,,0,0.0
5d43cd2e51eceec5c3084d60,南京,769.0,0,老山森林公园滑草场,0,,32.1183408709,118.6245838995,,70,0.0
5d43cd2e51eceec5c3084d61,南京,,0,中心剧场,0,,32.0545233659,118.8486564074,,0,0.0
5d43cd2e51eceec5c3084d62,南京,,0,迷宫,0,,32.0612,118.868,,0,0.0
5d43cd2e51eceec5c3084d63,南京,,0,侵华日军南京大屠杀死难同胞丛葬地,0,,32.0143,118.712,,0,0.0
5d43cd2e51eceec5c3084d64,南京,779.0,1,恋山坝上草原,3,,32.4727528282,118.7810502644,,100,0.0
5d43cd2e51eceec5c3084d65,南京,,0,象山公园,2,,32.0962,118.912,,0,0.0
5d43cd2e51eceec5c3084d66,南京,,0,汉庭快捷(南京红山动物园店),8,,32.1034397372,118.8081370395,,0,0.0
5d43cd2e51eceec5c3084d67,南京,811.0,1,乾隆古井,7,,31.3265018463,118.8739425432,,80,0.0
5d43cd2e51eceec5c3084d68,南京,,0,游乐设施店,0,,31.6446,119.046,,0,0.0
5d43cd2e51eceec5c3084d69,南京,,0,鑫海洋水族馆,0,,31.9568840269,118.8387403585,,0,0.0
5d43cd2e51eceec5c3084d6a,南京,,0,儿童梦幻乐园,0,,32.2368,118.77,,0,0.0
5d43cd2e51eceec5c3084d6b,南京,834.0,1,太平湖,1,太平湖是西花园的中心，原是通向杨吴城壕的池塘小溪，后经多次开凿，呈东西对称、北窄南阔的瓶形，周长500余米。东榭西楼，北阁南舫，不对称地围湖而建。建在太平湖东岸的忘飞阁水榭，与同样三面临水的夕佳楼隔湖而望，是观赏园中美景的绝佳之处。,32.042713,118.79745,,60,0.0
5d43cd2e51eceec5c3084d6c,南京,,0,欢乐牧场,0,,32.0303,118.793,,0,0.0
5d43cd2e51eceec5c3084d6d,南京,,0,儿童游乐园,0,,32.0655,118.821,,0,0.0
5d43cd2e51eceec5c3084d6e,南京,877.0,0,东晋博物馆,0,,31.9540769245,118.850201941,,70,0.0
5d43cd2e51eceec5c3084d6f,南京,,0,暮色酒吧,0,,32.008696981,118.7425756553,,0,0.0
5d43cd2e51eceec5c3084d70,南京,995.0,1,翁仲路神道,36,,32.0556259155,118.8432672609,,70,0.0
5d43cd2e51eceec5c3084d71,南京,,0,free酒吧,0,,31.9226806093,118.9078466251,,0,0.0
5d43cd2e51eceec5c3084d72,南京,1124.0,3,方山风景旅游度假区,61,,31.901721,118.883277,,90,0.0
5d43cd2e51eceec5c3084d73,南京,,0,乱码星海洋世界,0,,32.0518931996,118.7415628421,,0,0.0
5d43cd2e51eceec5c3084d74,南京,1210.0,2,绣球公园,55,绣球公园因绣球山而名，可以在这里游船，观鱼，散心，赏山水城林秀色。,32.0937576294,118.7534514155,,80,0.0
5d43cd2e51eceec5c3084d75,南京,356.0,0,南京森林警察学院,31,,32.1109886169,118.9218817224,,0,0.0
5d43cd2e51eceec5c3084d76,南京,483.0,0,六合博物馆,36,,32.3509902954,118.8407713772,,80,0.0
5d43cd2e51eceec5c3084d77,南京,992.0,1,中山陵祭堂,109,,32.0677223206,118.8598680055,,70,0.0
5d43cd2e51eceec5c3084d78,南京,77.0,0,南京航空航天馆,43,,32.0417480469,118.8280426115,,0,0.0
5d43cd2e51eceec5c3084d79,南京,533.0,0,溧水周园,88,,31.633823,119.198261,,0,0.0
5d43cd2e51eceec5c3084d7a,南京,1202.0,1,秦大士故居,45,,32.0238075256,118.7943528956,,0,0.0
5d43cd2e51eceec5c3084d7b,南京,84.0,0,汤山翠谷现代农业示范园,2,春有草莓、樱桃；夏有枇杷、葡萄；秋有板栗、猕猴桃；冬有埃及糖橙,32.229123,118.819984,,70,0.0
5d43cd2e51eceec5c3084d7c,南京,89.0,3,金牛湖,116,南京市最大的人工湖泊，被称为“江北第一景”。,32.47569,118.975246,,86,0.0
5d43cd2e51eceec5c3084d7d,南京,108.0,12,石头城公园,241,古城墙上的“鬼脸”十分奇特，在镜子湖拍摄倒影“鬼脸照镜子”。,32.056825,118.761392,,74,0.0
5d43cd2e51eceec5c3084d7e,南京,240.0,1,蒋介石墓址正气亭,1,位于明孝陵石桥东紫霞湖附近，正气亭介于中山陵和明孝陵之间，亭后花岗石挡土墙中央有孙科撰文，蒋介石亲书的《正气亭记》。蒋介石所以选择这种墓址，据说寓意自己比明太祖朱元璋高明，故将墓址建在高于明孝陵上，又要尊重孙中山，故又低于中山陵。,32.0690841005,118.8501261145,,0,0.0
5d43cd2e51eceec5c3084d7f,南京,254.0,2,宝船厂遗址,115,重温郑和下西洋的历史场景，感受船队风貌的壮观场面。,32.067445,118.742613,,70,0.0
5d43cd2e51eceec5c3084d80,南京,119.0,7,狮子山景区,53,,32.099872,118.754498,,80,0.0
5d43cd2e51eceec5c3084d81,南京,160.0,1,小王府巷,3,小王府巷巷宽不过2米，巷内建筑紧凑低矮，再走几步就看见了“小王府巷”的门牌。据史书记载，小王府巷就是石达开的故居。,32.040247,118.784655,,70,0.0
5d43cd2f51eceec5c3084d82,南京,76.0,4,江苏江宁汤山方山国家地质公园博物馆,56,,32.0634670422,119.0458919402,,94,0.0
5d43cd2f51eceec5c3084d83,南京,105.0,0,丹罗蜡像艺术馆,30,,32.02585,118.79542,,0,0.0
5d43cd2f51eceec5c3084d84,南京,1197.0,1,月牙湖公园,88,,32.0368843079,118.8330901358,,0,0.0
5d43cd2f51eceec5c3084d85,南京,1201.0,1,民国邮政博物馆,19,,32.047504425,118.8629903017,,0,0.0
5d43cd2f51eceec5c3084d86,南京,1205.0,2,东南大学九龙湖校区足球场,1,,31.8880197018,118.821986862,,60,0.0
5d43cd2f51eceec5c3084d87,南京,1208.0,0,清凉山城墙,1,南京清凉山，位于南京市鼓楼区广州路西端。,32.05415,118.768179,,80,0.0
5d43cd2f51eceec5c3084d88,南京,1215.0,10,石象路,28,,32.0532869128,118.8489333888,,90,0.0
5d43cd2f51eceec5c3084d89,南京,1221.0,6,文德桥,34,,32.0256919861,118.7956493358,,70,0.0
5d43cd2f51eceec5c3084d8a,南京,1222.0,2,天下文枢坊,3,位于南京夫子庙棂星门前，临水端立着一座高大的牌坊，坊顶置天楼，斗拱翘檐，青瓦压脊，坊柱丹红，坊额青底金字，曰“天下文枢”。,32.026611,118.795802,,60,0.0
5d43cd2f51eceec5c3084d8b,南京,14.0,1,江宁站,0,,31.9510788264,118.904624492,,0,0.0
5d43cd2f51eceec5c3084d8c,南京,1224.0,2,石鼓路天主堂,78,,32.0468902588,118.7847872242,,86,0.0
5d43cd2f51eceec5c3084d8d,南京,,0,魔法师的图书馆,0,魔术互动+科学实验,31.9334605756,118.8321838851,,0,0.0
5d43cd2f51eceec5c3084d8e,南京,137.0,1,浦口珍珠泉野生动物生态园,13,,32.1299858093,118.6673067374,,60,0.0
5d43cd2f51eceec5c3084d8f,南京,,0,奥乐奥儿童乐园,0,,31.9773,118.721,,0,0.0
5d43cd2f51eceec5c3084d90,南京,,0,钱仓·向日葵花海,1,,32.352984,118.90112,,0,0.0
5d43cd2f51eceec5c3084d91,南京,,0,宜家国际公寓,0,,31.9169172492,118.9022057082,,0,0.0
5d43cd2f51eceec5c3084d92,南京,,0,苜蓿园,0,,32.06472,118.802891,,0,0.0
5d43cd2f51eceec5c3084d93,南京,,0,揽胜楼,0,,32.08408,118.801591,,0,0.0
5d43cd2f51eceec5c3084d94,南京,78.0,1,桃花岛风景区,7,赏花郊游，踏青徒步，畅游自然。,32.563776,118.641139,TaohuaIslandScenicArea,86,0.0
5d43cd2f51eceec5c3084d95,南京,,0,金乌温泉公园,0,,32.052762,119.058124,,0,0.0
